designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4501940228108362240",4501940228108362240,271.5261334516076,16.176371196464768,1.5925955148164954,6.145956900052952,8.494089705634165,1.0293694,9.0171585,1.3503971,-46.709114,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4572634565162099072",4572634565162099072,253.61746614607432,24.489035858804773,0.7940303591437906,0.5099763499847215,5.155587424071444,1.0613943,9.017163,1.9461651,22.361538,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2064889472690334848",2064889472690334848,309.2150804045353,41.43453056971174,1.8316451910351517,-1.794582380124289,-9.158558902708442,0.9394769,9.0172,1.207943,-27.029114,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4712.084,2.4189,-0.2011,531.0377,0.0623,0.0487,0.0256
"Gaia DR3 6268807580886649472",6268807580886649472,235.13321417973037,-10.884068921423323,3.8172491250245173,-16.92776147462198,-5.531204038686857,1.1552881,9.017203,0.45531178,-28.57708,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3731872005180990720",3731872005180990720,200.621982049773,8.882916757627926,2.859451146163433,-20.870779489789157,-17.807880009692195,1.8594638,9.017213,0.2157135,-5.198009,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,8011.647,3.8175,-0.295,390.2166,0.0249,0.0231,0.0123
"Gaia DR3 1971731975651967744",1971731975651967744,320.3171412606176,45.72610592424469,2.647980077545501,6.030298510139529,-0.8183714706297175,1.0497926,9.017233,-0.019120216,-16.146349,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,10709.87,4.0439,-1.4804,410.9706,0.0913,0.0885,0.0471
"Gaia DR3 731216154919585536",731216154919585536,161.4257976820313,27.965011237387028,2.3424883948012365,0.48080041714958177,-6.922441403941379,4.529455,9.017268,0.5168371,-15.90694,"VARIABLE",0,true,true,false,true,false,true,true,6711.556,3.4768,0.2325,456.7248,0.0113,0.01,0.0053
"Gaia DR3 2067331694175354752",2067331694175354752,307.6795395963505,40.048606231568286,2.8147902954706376,6.152865737405145,2.0787729605371847,1.0428047,9.017269,0.035241127,-15.033832,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,10147.077,4.0625,-1.4794,355.6459,0.1392,0.134,0.0713
"Gaia DR3 1968229206477585664",1968229206477585664,318.7045900356784,39.85528898007995,0.988206636537743,6.931051541564379,5.269760284977927,1.0272644,9.01733,2.8631396,-54.309406,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2113550730599827456",2113550730599827456,271.46639553378867,41.90566319109295,7.621591356577158,-5.794001564016421,-46.49275773072296,0.95184624,9.017362,0.8625059,-19.608517,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5882.814,4.0279,0.3304,130.5203,0.215,0.1801,0.0958
"Gaia DR3 4540556794458617088",4540556794458617088,259.17418115072775,11.998303654555816,2.1466400792067954,-4.304670155647023,2.803872847984146,0.8566879,9.017367,1.2876387,-25.540073,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4237847396366562432",4237847396366562432,300.6518333522642,1.9741793743972829,3.1515022514597497,2.4682422490625244,2.0048730752637876,1.1779046,9.017381,0.30282784,11.107329,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 380437521498100352",380437521498100352,5.364740434138731,40.695576003721726,3.110879220147991,-16.660311347835,-4.116966058224505,5.77372,9.017394,0.2405405,-19.80407,"NOT_AVAILABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1991276516379449216",1991276516379449216,351.2617015134768,50.996677395776025,3.947060511856262,11.385915869240216,-18.530186144435547,0.9451578,9.017405,1.1650829,4.9331346,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 667327558616394624",667327558616394624,119.83457863451231,16.968262569691905,3.253544475884168,-2.073184768643564,-30.48928311800986,1.015777,9.017411,1.335249,50.604164,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1765866835859267328",1765866835859267328,326.31167799561354,11.321033616425497,1.313145531310861,16.627660966750753,-10.343429522563298,1.0105534,9.017442,1.4656744,9.987196,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4775.8315,2.3655,0.149,719.2339,0.7389,0.5654,0.295
"Gaia DR3 1892213404930292096",1892213404930292096,333.26928292154287,27.134243546288342,0.9185391141924605,9.09565045552457,-12.830755590698857,1.1951358,9.01747,1.6307354,6.0874953,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 427851314751543168",427851314751543168,8.241826745033752,57.644659526629084,2.502616720180744,5.513761399033669,-3.1638606422567177,1.1575848,9.017473,0.11475563,-7.2257442,"VARIABLE",0,true,true,true,true,false,false,true,,,,,,,
"Gaia DR3 1751465844874939520",1751465844874939520,311.97340071709016,10.523319577120619,8.335159769250609,11.746213558931952,-66.24292492027922,0.9107395,9.017484,0.7473316,-7.2152715,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5894.4067,4.0552,-0.1704,119.2828,0.0016,0.0014,7.0E-4
"Gaia DR3 3614883830547035648",3614883830547035648,213.32521866367435,-9.71078234010898,1.9946704012404004,-6.516671141314874,-20.360527607741403,1.2295715,9.017487,1.1827002,14.8150625,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1736061347670363264",1736061347670363264,312.6679304727979,6.721460121145189,2.1906772520015463,1.0056707401512426,-22.727849636384185,0.99935037,9.0175085,1.2589684,35.752285,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4840.139,2.6758,-0.0908,434.0494,0.3148,0.2464,0.1296
"Gaia DR3 3966001976840049408",3966001976840049408,172.7826597380958,13.522064788345473,4.206204908022882,-100.23959220329274,-4.9685878727478965,11.58249,9.017513,1.0369778,18.6795,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5327.388,3.5713,-0.219,177.6111,0.274,0.2232,0.1196
"Gaia DR3 2196569768372976896",2196569768372976896,317.3016513972173,64.09219812106353,0.9148990342629424,-4.554641331876486,-8.919349750305061,0.963626,9.017525,2.5308957,-39.008213,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4453766775400912640",4453766775400912640,245.0809253212028,11.11065932747857,4.277794163068652,-12.47957381464158,-0.33810334081278826,0.9981713,9.017528,0.6617136,-32.73113,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6267.5205,3.8105,-0.3444,232.4312,0.0641,0.0554,0.0299
"Gaia DR3 508726785889321600",508726785889321600,28.727465557268836,62.08731885454871,1.0855979823222879,-3.964893698096135,-0.14116336509013316,1.01581,9.017534,1.7797852,-32.35565,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1050217605221416064",1050217605221416064,149.48659028247053,60.36208873013358,1.059691860791387,2.528868119336666,-3.0109039441413565,1.0114995,9.017539,1.6530075,-45.654232,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2791318044742928896",2791318044742928896,15.863388386583345,21.805147506713062,3.637260999589641,-10.682191906529034,-3.5827985431182423,1.1263282,9.017573,0.42016697,-10.282489,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7346.1377,3.8518,-0.3961,279.3457,0.1457,0.1317,0.0706
"Gaia DR3 2273413845762235776",2273413845762235776,320.08901039909534,72.34317741987738,2.8770011019238866,-25.416953606456076,-39.486566564863246,1.0440404,9.017581,0.69896793,-47.863365,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7778.107,3.6082,-0.3714,333.002,0.9622,0.858,0.4616
"Gaia DR3 228411450342087168",228411450342087168,65.66951452924472,42.378904809955436,1.6221212503766795,2.079735838315365,-7.072857252095213,3.139576,9.017581,1.6865139,5.205895,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4859.935,2.3292,-0.0365,596.7971,1.4149,1.0687,0.5656
"Gaia DR3 1620968456202596352",1620968456202596352,225.37025445607017,65.0135333123949,1.9969106237899774,-0.9372386079219792,6.8434215013314095,0.87913394,9.017581,1.2206564,4.5232987,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4744.1606,2.3835,-0.5373,501.5266,0.1562,0.1225,0.0649
"Gaia DR3 1831324237697390336",1831324237697390336,308.60053903790424,24.011813803015567,0.8706330407798267,6.064312250156833,3.866672203046029,1.1226861,9.017632,1.8270464,18.465065,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1894043164077906176",1894043164077906176,335.41063530764876,29.19336913612725,1.344050753460671,5.516408981739513,2.030656502012749,1.1856672,9.017635,1.1621609,21.58952,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2724618233428136064",2724618233428136064,334.4897322235355,11.38363557243399,1.0964317978032951,-3.777043262998845,-8.056990227922032,1.3008969,9.017638,1.7628355,24.3457,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4285.0073,1.7316,0.05,903.9945,0.9047,0.6617,0.3446
"Gaia DR3 1956077369602287360",1956077369602287360,329.84864283139547,38.79637703855434,1.6115497718538916,3.7041286124053117,-5.0091538131524,0.8984404,9.017658,0.44224834,-4.812813,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 370001987918605696",370001987918605696,19.093868989692517,38.11535913587281,2.094628413961809,6.101516957209926,8.377480499364239,0.9712783,9.017659,1.2397795,38.76999,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 404180444308900352",404180444308900352,18.35824788292993,52.59601395690172,6.0926914742127325,45.03451196189944,-65.86592573788288,9.4470005,9.017678,0.75359726,-18.200472,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3671025821973948544",3671025821973948544,212.4892222754304,4.016568234532731,5.473225020619721,-4.467080966502962,-47.40887169327253,0.88372797,9.017678,0.6615467,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6205.017,3.9206,-0.0685,181.4418,0.0153,0.0132,0.0071
"Gaia DR3 2281572428200051584",2281572428200051584,345.08256711696936,77.38513242806181,2.529719973616637,39.700057694261695,11.728693558204787,1.1333979,9.017694,1.3208342,-27.211418,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2211529483063688960",2211529483063688960,343.550001472243,65.37979983422426,2.9406723176529748,8.204789368934833,-0.48938298808286707,7.3724976,9.017714,0.3393154,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 307670467580975232",307670467580975232,14.662298360532088,26.85840189819436,3.576111903476488,24.514500842148678,2.1765079172992485,2.9315853,9.017715,0.58387375,-15.446586,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1478734360725538944",1478734360725538944,212.20517759896399,32.949577822551134,7.119664403614526,-51.989818497104,41.11976643404715,0.9849392,9.017717,0.73353004,-31.044744,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5957.9507,4.1013,-0.0406,137.9535,0.0083,0.007,0.0038
"Gaia DR3 2280725563727837568",2280725563727837568,336.2434091796581,76.67549826494378,2.961043265119169,-2.419800207816688,-5.313803345377327,0.9568263,9.017718,1.3164482,-10.279186,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4995.161,2.9154,-0.0599,340.6971,0.6051,0.4742,0.2507
"Gaia DR3 214943979087815936",214943979087815936,89.45130484730495,51.82119492199029,0.8102949495641161,3.7135971942463972,-7.01319687627389,1.0236138,9.017722,2.8919768,1.9478894,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1316231696099628288",1316231696099628288,240.62249999439092,26.55375483666346,2.3575924715843675,-16.746399982865842,-17.28210089018577,9.298474,9.017762,1.2753057,-15.363373,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1823738329045589120",1823738329045589120,300.55944871196056,20.796426392361962,3.9647723476385472,-1.1740492686199635,-8.659089447157648,0.7688975,9.017766,0.66319656,-28.139902,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 504782287922775680",504782287922775680,27.856587414365563,55.97055684720151,7.0264426299363505,20.104004908714774,-20.058531410562843,0.96060306,9.017885,0.5551996,3.4974737,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6668.095,4.1565,-0.4887,141.3676,5.0E-4,4.0E-4,2.0E-4
"Gaia DR3 743605348862008064",743605348862008064,148.51050546608815,29.212645716868764,3.815743989119869,5.5929270983693,-31.92885139024606,6.4581513,9.017941,0.49978542,-11.825074,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,6748.673,3.7885,-0.5834,280.3116,0.002,0.0018,9.0E-4
"Gaia DR3 2021626232797536512",2021626232797536512,295.02293929556544,25.091465829871375,5.711863623892506,-16.775795498318793,-6.004789580320546,0.9301687,9.017955,0.6915531,-17.168861,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6063.2144,3.9636,-0.3604,174.1168,0.0031,0.0026,0.0014
"Gaia DR3 3810640296640437888",3810640296640437888,170.06161328020318,1.646883586432661,11.372407451213727,32.07947038472251,-17.69345028456272,0.895379,9.01796,0.7266531,-12.814111,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5979.088,4.3629,-0.207,87.6071,7.0E-4,6.0E-4,3.0E-4
"Gaia DR3 2298411345698973184",2298411345698973184,307.2461048366387,81.70968223539946,1.885382500106649,7.573736264228441,9.3732740729412,0.9687987,9.017963,1.3346806,-15.834915,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4776.9854,2.5199,-0.0704,527.603,0.4448,0.3448,0.1811
"Gaia DR3 2233256176423626112",2233256176423626112,352.89280872120037,75.98128203417991,3.976242960657907,-14.136594923414298,-7.202648919652742,0.9562138,9.017966,0.6805334,-7.844893,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6253.2646,3.6521,-0.3129,243.6334,0.1038,0.0897,0.0484
"Gaia DR3 514934353663326592",514934353663326592,31.529911834987335,63.75466925099378,2.1653051117948223,-0.7204707901901557,7.354658109824701,0.9961534,9.018002,1.8214674,-17.428312,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1874299439936338944",1874299439936338944,339.2215138981838,22.128294227740746,2.221928100946907,-15.829437414189766,8.81757467745462,1.043701,9.018033,1.3201342,12.742989,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 353090949328300160",353090949328300160,32.846016378004244,46.23326528234482,1.8413844613626373,2.3582753659623483,-4.890630998988711,0.9130769,9.018042,1.2825956,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5151.179,2.7096,0.071,512.2761,0.5228,0.4104,0.2152
"Gaia DR3 2111140601112111104",2111140601112111104,276.64917883017705,40.90712299066221,1.8069102859820279,5.121908172485452,4.313061125000799,3.0567605,9.0180435,1.0799456,19.159721,"NOT_AVAILABLE",3,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2069179079873159424",2069179079873159424,305.79516974896234,43.43250950236939,2.5581435080301347,-0.26378172898963737,5.51471417542,0.90812016,9.018088,0.4367485,2.0076272,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1363929403865059712",1363929403865059712,266.2337843506482,48.79628290320457,1.6342952421018189,0.699984396696345,-2.90672021779636,0.9971871,9.018108,1.3049889,-42.65489,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5045.1816,2.5274,0.1059,570.9167,0.4715,0.3679,0.1921
"Gaia DR3 1192754444358650496",1192754444358650496,237.73003645681314,14.678618801416782,6.933228263370267,-12.796849481634077,7.9233613436900905,1.0617678,9.018131,0.6456871,-17.604174,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6241.9873,4.0479,-0.2038,142.7394,0.0013,0.0012,6.0E-4
"Gaia DR3 4369488586359479040",4369488586359479040,266.1097568488536,-2.080034012080864,2.548773180140611,3.5897641982088535,-9.214719703880334,1.0702455,9.018131,1.48627,36.68101,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4966.99,2.4714,-0.5534,403.9679,1.026,0.7936,0.4249
"Gaia DR3 515593270361655552",515593270361655552,33.403145515166116,65.42662408320632,5.737003171701255,35.90102156914206,-82.3635597934819,0.97619337,9.018132,1.1479664,-17.71446,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5059.2715,3.4526,-0.1304,173.0475,0.2973,0.2375,0.1263
"Gaia DR3 4585625810444462976",4585625810444462976,276.5922023524793,27.577212062206907,1.255820576241271,-5.896729554446473,-5.959478582864831,0.9870318,9.018135,1.5232983,-27.116123,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4475.696,2.0738,0.0792,777.7672,0.5302,0.399,0.2073
"Gaia DR3 249783585565237120",249783585565237120,54.46729424814941,50.010344037869025,0.37065323323228166,0.4635010642450058,-1.300323810372424,0.98568386,9.018145,0.98062706,-21.895687,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7490.8857,1.8707,-3.5577,3096.3528,1.5942,1.3941,0.7657
"Gaia DR3 1601148384722422144",1601148384722422144,233.12318660118294,55.58114902419359,5.219803792328755,11.853829771653572,-39.52798521089741,1.403799,9.018146,0.5648432,-9.287862,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6543.613,3.9673,-0.5781,191.2194,0.0096,0.0084,0.0045
"Gaia DR3 1907885843674914176",1907885843674914176,339.32986321948255,37.851028476348475,1.1056261454786591,3.517113906904692,13.718648898584195,1.5150361,9.01815,1.7836514,-127.385475,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4508795339516029568",4508795339516029568,279.53688850990756,14.202057021372788,9.562082091790877,31.35830605591124,19.5086164636744,0.9169433,9.018153,0.6681824,-24.800732,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6161.4897,4.222,-0.3968,104.2125,0.001,9.0E-4,5.0E-4
"Gaia DR3 4385538157588791040",4385538157588791040,252.61866074771416,2.215460399123242,5.161416608148827,10.156100908116008,0.5919532081911641,0.9399928,9.018165,0.7137823,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6314.483,3.8915,-0.453,192.719,0.1607,0.1383,0.0746
"Gaia DR3 498686217495020672",498686217495020672,88.27198542002493,73.01991937055566,0.8921861777435521,8.360509849632999,-13.577053439800538,1.2393286,9.018171,2.8358874,-14.881543,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 192186905892935424",192186905892935424,89.1734662119879,41.74755710629313,1.7846893996763955,2.307154450575447,0.2870275741009246,1.1067711,9.018178,0.13858986,-13.298118,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 1946000375593666944",1946000375593666944,325.94759952479586,31.720212060648173,1.3694286673604767,0.6896572777266856,-2.752887135472275,0.9778672,9.018211,1.1610613,-17.69101,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4241198398571638272",4241198398571638272,299.21562821964477,2.8620940890490765,1.7485421311602807,-0.27073645946657027,-4.721120045876673,2.0242155,9.01824,0.049096107,,"VARIABLE",0,true,true,false,true,false,true,true,12869.352,3.7108,0.6384,1001.656,0.4333,0.4226,0.227
